InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C16H21N5O9/c22-2-6-5(23)1-7(29-6)21-4-19-8-13(17-3-18-14(8)21)20-15-11(26)9(24)10(25)12(30-15)16(27)28/h3-7,9-12,15,22-26H,1-2H2,(H,27,28)(H,17,18,20)",MNEVOJAQBZZYQV-UHFFFAOYSA-N,N(C1=NC=NC2=C1N=CN2C3CC(O)C(CO)O3)C4OC(C(O)C(O)C4O)C(O)=O,,,C16H21N5O9,427.13392725200003,-3.3774999999999995,2,1,1,BTM00972,BTM00972,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,395,NC1=NC=NC2=C1N=CN2C3CC(O)C(CO)O3,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)",OLXZPDWKRNYJJZ-UHFFFAOYSA-N,,251.1018
"InChI=1S/C10H13N5O6S/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(21-7)2-20-22(17,18)19/h3-7,16H,1-2H2,(H2,11,12,13)(H,17,18,19)",KIEUMUMVRADRCZ-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2C3CC(O)C(COS(O)(=O)=O)O3,,,C10H13N5O6S,331.058654136,-1.9284,0,1,1,BTM00973,BTM00973,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,395,NC1=NC=NC2=C1N=CN2C3CC(O)C(CO)O3,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)",OLXZPDWKRNYJJZ-UHFFFAOYSA-N,,251.1018
"InChI=1S/C10H13N5O6S/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(6(2-16)20-7)21-22(17,18)19/h3-7,16H,1-2H2,(H2,11,12,13)(H,17,18,19)",NSNFYYKEPFNGFW-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2C3CC(OS(O)(=O)=O)C(CO)O3,,,C10H13N5O6S,331.058654136,-1.9284,0,1,1,BTM00974,BTM00974,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,395,NC1=NC=NC2=C1N=CN2C3CC(O)C(CO)O3,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)",OLXZPDWKRNYJJZ-UHFFFAOYSA-N,,251.1018
"InChI=1S/C20H20N2O9/c21-11-5-7-12(8-6-11)22-17(26)9-1-3-10(4-2-9)19(29)31-20-15(25)13(23)14(24)16(30-20)18(27)28/h1-8,13-16,20,23-25H,21H2,(H,22,26)(H,27,28)",XKHGIIVVRZTDHY-UHFFFAOYSA-N,NC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)OC3OC(C(O)C(O)C3O)C(O)=O)C=C1,,,C20H20N2O9,432.11688022,0.0472999999999989,2,1,1,BTM00975,BTM00975,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,396,NC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)O)C=C1,"InChI=1S/C14H12N2O3/c15-11-5-7-12(8-6-11)16-13(17)9-1-3-10(4-2-9)14(18)19/h1-8H,15H2,(H,16,17)(H,18,19)",CRSYKZZUXKPAFM-UHFFFAOYSA-N,,256.0847
"InChI=1S/C20H20N2O9/c23-13-14(24)16(20(29)30)31-18(15(13)25)22-12-7-5-11(6-8-12)21-17(26)9-1-3-10(4-2-9)19(27)28/h1-8,13-16,18,22-25H,(H,21,26)(H,27,28)(H,29,30)",MSHOBIYPWODFFM-UHFFFAOYSA-N,N(C1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)O)C=C1)C3OC(C(O)C(O)C3O)C(O)=O,,,C20H20N2O9,432.11688022,0.3515999999999987,2,1,1,BTM00976,BTM00976,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,396,NC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)O)C=C1,"InChI=1S/C14H12N2O3/c15-11-5-7-12(8-6-11)16-13(17)9-1-3-10(4-2-9)14(18)19/h1-8H,15H2,(H,16,17)(H,18,19)",CRSYKZZUXKPAFM-UHFFFAOYSA-N,,256.0847
"InChI=1S/C16H15N3O4/c17-12-5-7-13(8-6-12)19-16(23)11-3-1-10(2-4-11)15(22)18-9-14(20)21/h1-8H,9,17H2,(H,18,22)(H,19,23)(H,20,21)",JWTXBXOPKNLDBO-UHFFFAOYSA-N,NC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)NCC(O)=O)C=C1,,,C16H15N3O4,313.10625596000006,1.012899999999999,0,1,1,BTM00977,BTM00977,Glycination of aromatic acid,BTMR0206,EC 2.3.1.13,HUMAN,396,NC1=CC=C(NC(=O)C2=CC=C(C=C2)C(=O)O)C=C1,"InChI=1S/C14H12N2O3/c15-11-5-7-12(8-6-11)16-13(17)9-1-3-10(4-2-9)14(18)19/h1-8H,15H2,(H,16,17)(H,18,19)",CRSYKZZUXKPAFM-UHFFFAOYSA-N,,256.0847
"InChI=1S/C8H12N4O6/c13-2-3(14)5(7(16)17)18-6(4(2)15)11-8-9-1-10-12-8/h1-6,13-15H,(H,16,17)(H2,9,10,11,12)",SZBQDTXAPFNBFT-UHFFFAOYSA-N,N(C1=NC=NN1)C2OC(C(O)C(O)C2O)C(O)=O,,,C8H12N4O6,260.075684104,-2.1128,1,1,1,BTM00700,BTM00700,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,292,NC1=NC=NN1,"InChI=1S/C2H4N4/c3-2-4-1-5-6-2/h1H,(H3,3,4,5,6)",KLSJWNVTNUYHDU-UHFFFAOYSA-N,,84.04359
"InChI=1S/C8H12N4O6/c9-8-10-1-12(11-8)6-4(15)2(13)3(14)5(18-6)7(16)17/h1-6,13-15H,(H2,9,11)(H,16,17)",RWVWQRNXWDSJPS-UHFFFAOYSA-N,NC=1N=CN(N1)C2C(C(O)C(C(O2)C(O)=O)O)O,,,C8H12N4O6,260.075684104,-2.8583000000000007,0,1,1,BTM00978,BTM00978,N-Glucuronidation of azole,BTMR0174,EC 2.4.1.17,HUMAN,292,NC1=NC=NN1,"InChI=1S/C2H4N4/c3-2-4-1-5-6-2/h1H,(H3,3,4,5,6)",KLSJWNVTNUYHDU-UHFFFAOYSA-N,,84.04359
"InChI=1S/C13H14N2O6S/c16-7-8(17)10(12(19)20)21-11(9(7)18)15-13-14-5-3-1-2-4-6(5)22-13/h1-4,7-11,16-18H,(H,14,15)(H,19,20)",DJMLCKWLYPZAMH-UHFFFAOYSA-N,N(C1=NC2=CC=CC=C2S1)C3OC(C(O)C(O)C3O)C(O)=O,,,C13H14N2O6S,326.057257168,0.08360000000000078,0,1,1,BTM00979,BTM00979,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,398,NC1=NC2=CC=CC=C2S1,"InChI=1S/C7H6N2S/c8-7-9-5-3-1-2-4-6(5)10-7/h1-4H,(H2,8,9)",UHGULLIUJBCTEF-UHFFFAOYSA-N,,150.0251
"InChI=1S/C20H22N2O12S2/c21-11-5-3-9(13(7-11)35(28,29)30)1-2-10-4-6-12(8-14(10)36(31,32)33)22-19-17(25)15(23)16(24)18(34-19)20(26)27/h1-8,15-19,22-25H,21H2,(H,26,27)(H,28,29,30)(H,31,32,33)/b2-1-",LNMIDQOACVKRCW-UPHRSURJSA-N,N(C1=CC=C(/C=C\C2=CC=C(N)C=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O)C3OC(C(O)C(O)C3O)C(O)=O,,,C20H22N2O12S2,546.061416144,-0.30529999999999985,3,1,1,BTM00980,BTM00980,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,399,NC1=CC=C(/C=C\C2=CC=C(N)C=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,"InChI=1S/C14H14N2O6S2/c15-11-5-3-9(13(7-11)23(17,18)19)1-2-10-4-6-12(16)8-14(10)24(20,21)22/h1-8H,15-16H2,(H,17,18,19)(H,20,21,22)/b2-1-",REJHVSOVQBJEBF-UPHRSURJSA-N,,370.0293
"InChI=1S/C16H16N2O7S2/c1-10(19)18-14-7-5-12(16(9-14)27(23,24)25)3-2-11-4-6-13(17)8-15(11)26(20,21)22/h2-9H,17H2,1H3,(H,18,19)(H,20,21,22)(H,23,24,25)/b3-2-",GGYXWYZESODTLY-IHWYPQMZSA-N,N(C1=CC=C(/C=C\C2=CC=C(N)C=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O)C(=O)C,,,C16H16N2O7S2,412.039892852,1.1631999999999998,0,1,1,BTM00981,BTM00981,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,399,NC1=CC=C(/C=C\C2=CC=C(N)C=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,"InChI=1S/C14H14N2O6S2/c15-11-5-3-9(13(7-11)23(17,18)19)1-2-10-4-6-12(16)8-14(10)24(20,21)22/h1-8H,15-16H2,(H,17,18,19)(H,20,21,22)/b2-1-",REJHVSOVQBJEBF-UPHRSURJSA-N,,370.0293
"InChI=1S/C16H16N2O7S2/c1-10(19)18-14-7-5-12(16(9-14)27(23,24)25)3-2-11-4-6-13(17)8-15(11)26(20,21)22/h2-9H,17H2,1H3,(H,18,19)(H,20,21,22)(H,23,24,25)/b3-2-",GGYXWYZESODTLY-IHWYPQMZSA-N,N(C1=CC=C(/C=C\C2=CC=C(N)C=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O)C(=O)C,,,C16H16N2O7S2,412.039892852,1.1631999999999998,0,1,1,BTM00981,BTM00981,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,399,NC1=CC=C(/C=C\C2=CC=C(N)C=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,"InChI=1S/C14H14N2O6S2/c15-11-5-3-9(13(7-11)23(17,18)19)1-2-10-4-6-12(16)8-14(10)24(20,21)22/h1-8H,15-16H2,(H,17,18,19)(H,20,21,22)/b2-1-",REJHVSOVQBJEBF-UPHRSURJSA-N,,370.0293
"InChI=1S/C15H21N3O12/c16-11-3(29-14-9(24)6(21)7(22)10(30-14)13(25)26)1-18(15(27)17-11)12-8(23)5(20)4(2-19)28-12/h1,4-10,12,14,19-24H,2H2,(H,25,26)(H2,16,17,27)",YMSQPFFHWDWNIL-UHFFFAOYSA-N,NC1=NC(=O)N(C=C1OC2OC(C(O)C(O)C2O)C(O)=O)C3OC(CO)C(O)C3O,,,C15H21N3O12,435.11252311199996,-3.8174999999999994,2,1,1,BTM00982,BTM00982,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,400,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,"InChI=1S/C9H13N3O6/c10-7-3(14)1-12(9(17)11-7)8-6(16)5(15)4(2-13)18-8/h1,4-6,8,13-16H,2H2,(H2,10,11,17)",MPPUDRFYDKDPBN-UHFFFAOYSA-N,,259.0804
"InChI=1S/C15H21N3O12/c19-2-4-5(21)9(25)13(29-4)18-1-3(20)11(17-15(18)28)16-12-8(24)6(22)7(23)10(30-12)14(26)27/h1,4-10,12-13,19-25H,2H2,(H,26,27)(H,16,17,28)",DGLWSEBWGWTJGJ-UHFFFAOYSA-N,N(C1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O)C3OC(C(O)C(O)C3O)C(O)=O,,,C15H21N3O12,435.11252311199996,-3.513199999999999,2,1,1,BTM00983,BTM00983,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,400,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,"InChI=1S/C9H13N3O6/c10-7-3(14)1-12(9(17)11-7)8-6(16)5(15)4(2-13)18-8/h1,4-6,8,13-16H,2H2,(H2,10,11,17)",MPPUDRFYDKDPBN-UHFFFAOYSA-N,,259.0804
"InChI=1S/C9H13N3O9S/c10-7-3(13)1-12(9(16)11-7)8-6(15)5(14)4(21-8)2-20-22(17,18)19/h1,4-6,8,13-15H,2H2,(H2,10,11,16)(H,17,18,19)",RISFFBPEZCQUQO-UHFFFAOYSA-N,NC1=NC(=O)N(C=C1O)C2OC(COS(O)(=O)=O)C(O)C2O,,,C9H13N3O9S,339.037249996,-2.0641,0,1,1,BTM00984,BTM00984,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,400,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,"InChI=1S/C9H13N3O6/c10-7-3(14)1-12(9(17)11-7)8-6(16)5(15)4(2-13)18-8/h1,4-6,8,13-16H,2H2,(H2,10,11,17)",MPPUDRFYDKDPBN-UHFFFAOYSA-N,,259.0804
"InChI=1S/C9H13N3O9S/c10-7-3(14)1-12(9(16)11-7)8-6(21-22(17,18)19)5(15)4(2-13)20-8/h1,4-6,8,13-15H,2H2,(H2,10,11,16)(H,17,18,19)",SDOOIGXDYRBGKR-UHFFFAOYSA-N,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2OS(O)(=O)=O,,,C9H13N3O9S,339.037249996,-2.0641,0,1,1,BTM00985,BTM00985,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,400,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,"InChI=1S/C9H13N3O6/c10-7-3(14)1-12(9(17)11-7)8-6(16)5(15)4(2-13)18-8/h1,4-6,8,13-16H,2H2,(H2,10,11,17)",MPPUDRFYDKDPBN-UHFFFAOYSA-N,,259.0804
"InChI=1S/C9H13N3O9S/c10-7-3(14)1-12(9(16)11-7)8-5(15)6(4(2-13)20-8)21-22(17,18)19/h1,4-6,8,13-15H,2H2,(H2,10,11,16)(H,17,18,19)",NLCCHZQIIUGWGV-UHFFFAOYSA-N,NC1=NC(=O)N(C=C1O)C2OC(CO)C(OS(O)(=O)=O)C2O,,,C9H13N3O9S,339.037249996,-2.0641,0,1,1,BTM00986,BTM00986,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,400,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,"InChI=1S/C9H13N3O6/c10-7-3(14)1-12(9(17)11-7)8-6(16)5(15)4(2-13)18-8/h1,4-6,8,13-16H,2H2,(H2,10,11,17)",MPPUDRFYDKDPBN-UHFFFAOYSA-N,,259.0804
"InChI=1S/C14H15N3O8/c15-5-3-1-2-4-6(5)12(17-16-11(4)21)25-14-9(20)7(18)8(19)10(24-14)13(22)23/h1-3,7-10,14,18-20H,15H2,(H,16,21)(H,22,23)",SBUXNQMQAYRKSA-UHFFFAOYSA-N,NC1=CC=CC2=C(O)N=NC(OC3OC(C(O)C(O)C3O)C(O)=O)=C12,,,C14H15N3O8,353.08591444000007,-1.3422000000000005,1,1,1,BTM00987,BTM00987,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,358,NC1=CC=CC=2C(=O)NNC(=O)C12,"InChI=1S/C8H7N3O2/c9-5-3-1-2-4-6(5)8(13)11-10-7(4)12/h1-3H,9H2,(H,10,12)(H,11,13)",HWYHZTIRURJOHG-UHFFFAOYSA-N,,177.0538
"InChI=1S/C14H15N3O8/c15-5-3-1-2-4-6(5)11(21)16-17-12(4)25-14-9(20)7(18)8(19)10(24-14)13(22)23/h1-3,7-10,14,18-20H,15H2,(H,16,21)(H,22,23)",FKGIHTGKSRJEQE-UHFFFAOYSA-N,NC1=CC=CC2=C(OC3OC(C(O)C(O)C3O)C(O)=O)N=NC(O)=C12,,,C14H15N3O8,353.08591444,-1.3422000000000005,1,1,1,BTM00988,BTM00988,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,358,NC1=CC=CC=2C(=O)NNC(=O)C12,"InChI=1S/C8H7N3O2/c9-5-3-1-2-4-6(5)8(13)11-10-7(4)12/h1-3H,9H2,(H,10,12)(H,11,13)",HWYHZTIRURJOHG-UHFFFAOYSA-N,,177.0538
"InChI=1S/C14H15N3O8/c18-7-8(19)10(14(23)24)25-13(9(7)20)15-5-3-1-2-4-6(5)12(22)17-16-11(4)21/h1-3,7-10,13,15,18-20H,(H,16,21)(H,17,22)(H,23,24)",SXUVGJHIFCYNTB-UHFFFAOYSA-N,N(C1=CC=CC=2C(=O)NNC(=O)C12)C3OC(C(O)C(O)C3O)C(O)=O,,,C14H15N3O8,353.08591444,-0.6007000000000005,1,1,1,BTM00874,BTM00874,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,358,NC1=CC=CC=2C(=O)NNC(=O)C12,"InChI=1S/C8H7N3O2/c9-5-3-1-2-4-6(5)8(13)11-10-7(4)12/h1-3H,9H2,(H,10,12)(H,11,13)",HWYHZTIRURJOHG-UHFFFAOYSA-N,,177.0538
"InChI=1S/C10H9N3O3/c1-5(14)11-7-4-2-3-6-8(7)10(16)13-12-9(6)15/h2-4H,1H3,(H,11,14)(H,12,15)(H,13,16)",QWAGPPBLDNLTBB-UHFFFAOYSA-N,N(C1=CC=CC=2C(=O)NNC(=O)C12)C(=O)C,,,C10H9N3O3,219.064391148,0.8677999999999993,0,1,1,BTM00875,BTM00875,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,358,NC1=CC=CC=2C(=O)NNC(=O)C12,"InChI=1S/C8H7N3O2/c9-5-3-1-2-4-6(5)8(13)11-10-7(4)12/h1-3H,9H2,(H,10,12)(H,11,13)",HWYHZTIRURJOHG-UHFFFAOYSA-N,,177.0538
"InChI=1S/C16H21N5O12/c17-15-19-10-3(11(28)20-15)18-16(21(10)12-7(26)4(23)2(1-22)31-12)33-14-8(27)5(24)6(25)9(32-14)13(29)30/h2,4-9,12,14,22-27H,1H2,(H,29,30)(H3,17,19,20,28)",AOHWNTMSIJLEOC-UHFFFAOYSA-N,NC1=NC(O)=C2N=C(OC3OC(C(O)C(O)C3O)C(O)=O)N(C4OC(CO)C(O)C4O)C2=N1,,,C16H21N5O12,475.118671112,-3.9020999999999986,2,1,1,BTM00989,BTM00989,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,402,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2,4-5,8,16-18H,1H2,(H,12,20)(H3,11,13,14,19)",FPGSEBKFEJEOSA-UHFFFAOYSA-N,,299.0865
"InChI=1S/C16H21N5O12/c17-15-19-10-3(18-16(30)21(10)12-7(26)4(23)2(1-22)31-12)11(20-15)33-14-8(27)5(24)6(25)9(32-14)13(28)29/h2,4-9,12,14,22-27H,1H2,(H,18,30)(H,28,29)(H2,17,19,20)",LFPMICRHAIKXOA-UHFFFAOYSA-N,NC1=NC(OC2OC(C(O)C(O)C2O)C(O)=O)=C3N=C(O)N(C4OC(CO)C(O)C4O)C3=N1,,,C16H21N5O12,475.11867111199996,-3.9020999999999986,2,1,1,BTM00990,BTM00990,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,402,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2,4-5,8,16-18H,1H2,(H,12,20)(H3,11,13,14,19)",FPGSEBKFEJEOSA-UHFFFAOYSA-N,,299.0865
"InChI=1S/C16H21N5O12/c22-1-2-4(23)8(27)13(32-2)21-10-3(17-16(21)31)11(28)19-15(18-10)20-12-7(26)5(24)6(25)9(33-12)14(29)30/h2,4-9,12-13,22-27H,1H2,(H,17,31)(H,29,30)(H2,18,19,20,28)",GZYSRLGRWRJASY-UHFFFAOYSA-N,N(C1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1)C4OC(C(O)C(O)C4O)C(O)=O,,,C16H21N5O12,475.118671112,-3.5977999999999986,2,1,1,BTM00991,BTM00991,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,402,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2,4-5,8,16-18H,1H2,(H,12,20)(H3,11,13,14,19)",FPGSEBKFEJEOSA-UHFFFAOYSA-N,,299.0865
"InChI=1S/C10H13N5O9S/c11-9-13-6-3(7(18)14-9)12-10(19)15(6)8-5(17)4(16)2(24-8)1-23-25(20,21)22/h2,4-5,8,16-17H,1H2,(H,12,19)(H,20,21,22)(H3,11,13,14,18)",KKQILEMNALHZIV-UHFFFAOYSA-N,NC1=NC(O)=C2N=C(O)N(C3OC(COS(O)(=O)=O)C(O)C3O)C2=N1,,,C10H13N5O9S,379.043397996,-2.1487,2,1,1,BTM00992,BTM00992,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,402,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2,4-5,8,16-18H,1H2,(H,12,20)(H3,11,13,14,19)",FPGSEBKFEJEOSA-UHFFFAOYSA-N,,299.0865
"InChI=1S/C10H13N5O9S/c11-9-13-6-3(7(18)14-9)12-10(19)15(6)8-5(24-25(20,21)22)4(17)2(1-16)23-8/h2,4-5,8,16-17H,1H2,(H,12,19)(H,20,21,22)(H3,11,13,14,18)",DVANMPRJSJYKAH-UHFFFAOYSA-N,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3OS(O)(=O)=O)C2=N1,,,C10H13N5O9S,379.043397996,-2.1487,2,1,1,BTM00993,BTM00993,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,402,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2,4-5,8,16-18H,1H2,(H,12,20)(H3,11,13,14,19)",FPGSEBKFEJEOSA-UHFFFAOYSA-N,,299.0865
"InChI=1S/C10H13N5O9S/c11-9-13-6-3(7(18)14-9)12-10(19)15(6)8-4(17)5(2(1-16)23-8)24-25(20,21)22/h2,4-5,8,16-17H,1H2,(H,12,19)(H,20,21,22)(H3,11,13,14,18)",ADPYSMRSPYLNAA-UHFFFAOYSA-N,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(OS(O)(=O)=O)C3O)C2=N1,,,C10H13N5O9S,379.043397996,-2.1487,2,1,1,BTM00994,BTM00994,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,402,NC1=NC(O)=C2N=C(O)N(C3OC(CO)C(O)C3O)C2=N1,"InChI=1S/C10H13N5O6/c11-9-13-6-3(7(19)14-9)12-10(20)15(6)8-5(18)4(17)2(1-16)21-8/h2,4-5,8,16-18H,1H2,(H,12,20)(H3,11,13,14,19)",FPGSEBKFEJEOSA-UHFFFAOYSA-N,,299.0865
"InChI=1S/C19H20Cl2N2O11S/c20-8-2-6(1-7-3-9(21)13(23)11(5-7)34-35(29,30)31)4-10(12(8)22)32-19-16(26)14(24)15(25)17(33-19)18(27)28/h2-5,14-17,19,24-26H,1,22-23H2,(H,27,28)(H,29,30,31)",BAHZDGFYBOQYKI-UHFFFAOYSA-N,NC1=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C(CC3=CC(Cl)=C(N)C(OS(=O)(=O)O)=C3)C=C1Cl,,,C19H20Cl2N2O11S,554.01648582,1.5474000000000006,3,1,1,BTM00995,BTM00995,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,403,NC1=C(O)C=C(CC2=CC(Cl)=C(N)C(OS(=O)(=O)O)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2O5S/c14-8-2-6(4-10(18)12(8)16)1-7-3-9(15)13(17)11(5-7)22-23(19,20)21/h2-5,18H,1,16-17H2,(H,19,20,21)",SJQPCKVDKVTPGZ-UHFFFAOYSA-N,,377.9843
"InChI=1S/C19H20Cl2N2O11S/c20-8-2-7(5-11(12(8)22)34-35(30,31)32)1-6-3-9(21)13(10(24)4-6)23-18-16(27)14(25)15(26)17(33-18)19(28)29/h2-5,14-18,23-27H,1,22H2,(H,28,29)(H,30,31,32)",IBLSRUBOFLJFEW-UHFFFAOYSA-N,N(C1=C(O)C=C(CC2=CC(Cl)=C(N)C(OS(=O)(=O)O)=C2)C=C1Cl)C3OC(C(O)C(O)C3O)C(O)=O,,,C19H20Cl2N2O11S,554.0164858200001,1.8517000000000006,3,1,1,BTM00996,BTM00996,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,403,NC1=C(O)C=C(CC2=CC(Cl)=C(N)C(OS(=O)(=O)O)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2O5S/c14-8-2-6(4-10(18)12(8)16)1-7-3-9(15)13(17)11(5-7)22-23(19,20)21/h2-5,18H,1,16-17H2,(H,19,20,21)",SJQPCKVDKVTPGZ-UHFFFAOYSA-N,,377.9843
"InChI=1S/C19H20Cl2N2O11S/c20-8-2-6(4-10(24)12(8)22)1-7-3-9(21)13(11(5-7)34-35(30,31)32)23-18-16(27)14(25)15(26)17(33-18)19(28)29/h2-5,14-18,23-27H,1,22H2,(H,28,29)(H,30,31,32)",OQSNYAHUKYWXAZ-UHFFFAOYSA-N,NC1=C(O)C=C(CC2=CC(Cl)=C(NC3OC(C(O)C(O)C3O)C(O)=O)C(OS(=O)(=O)O)=C2)C=C1Cl,,,C19H20Cl2N2O11S,554.0164858200001,1.8517000000000006,3,1,1,BTM00997,BTM00997,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,403,NC1=C(O)C=C(CC2=CC(Cl)=C(N)C(OS(=O)(=O)O)=C2)C=C1Cl,"InChI=1S/C13H12Cl2N2O5S/c14-8-2-6(4-10(18)12(8)16)1-7-3-9(15)13(17)11(5-7)22-23(19,20)21/h2-5,18H,1,16-17H2,(H,19,20,21)",SJQPCKVDKVTPGZ-UHFFFAOYSA-N,,377.9843
